39.17,-120.15,38.92,-119.92
38.51,-119.63,38.44,-119.37
38.67,-119.82,38.93,-120.05
39.17,-120.15,38.85,-119.94
33.21944,-117.34944,33.12111,-117.08833
38.3775,-121.9575,37.8792,-121.9303
38.67,-119.61,38.44,-119.37
33.87194,-117.97889,33.72,-117.723
35.6697,-120.6283,35.3672,-120.8455
41.58,-120.3,41.49139,-120.56444
38.85,-120.08,39.3886,-120.0936
38.55,-119.8,38.4,-119.54
37.3591,-121.924,36.9308,-121.7691
33.82806,-116.50528,33.2559,-116.4036
38.67,-119.82,38.85,-120.08
37.3591,-121.924,37.8792,-121.9303
33.2559,-116.4036,33.7086,-116.2152
41.78139,-122.46806,41.3325,-122.33278
39.45,-120.29,39.0,-120.13
39.0,-120.13,38.72,-119.89
39.3886,-120.0936,39.33,-120.37
38.55,-119.8,38.3,-119.55
37.5147,-122.0325,37.6922,-121.7691
38.72,-119.89,38.51,-119.63
34.20056,-118.3575,33.8116,-118.1463
34.5349,-117.3058,33.9511,-117.388
33.7869,-116.9583,33.4392,-117.1904
37.5147,-122.0325,36.9905,-121.9911
38.67,-119.61,38.72,-119.89
33.7442,-117.8667,33.8116,-118.1463
39.0,-120.13,39.43,-120.31
38.31,-119.6,38.67,-119.82
33.6025,-117.8803,33.8116,-118.1463
38.69,-119.99,39.1678,-120.1428
38.67,-119.82,38.28,-119.61
33.8116,-118.1463,33.68,-117.86639
38.61,-119.92,39.0,-120.13
37.8744,-122.2605,37.9566,-122.5447
37.6927,-121.8144,37.9917,-122.055
39.49,-120.28,39.0,-120.13
39.17,-120.15,38.69,-119.99
39.3886,-120.0936,38.92,-119.92
39.33,-120.37,39.0,-120.13
38.3775,-121.9575,37.9833,-121.7525
38.84,-119.89,38.67,-119.61
34.0236,-118.2911,34.18194,-118.57444
33.62667,-116.15944,33.2559,-116.4036
38.61,-119.92,38.51,-119.63
34.7411,-118.2116,34.20056,-118.3575
33.82806,-116.50528,33.7086,-116.2152
33.7572,-116.7066,34.2441,-116.904
37.9833,-122.0692,37.6927,-121.8144
37.8744,-122.2605,37.5147,-122.0325
33.95194,-117.43861,34.5349,-117.3058
34.8536,-116.7858,34.2441,-116.904
38.92,-119.92,39.31806,-120.145
37.6927,-121.8144,37.6542,-122.115
38.84,-119.89,39.1678,-120.1428
37.72139,-122.22083,37.8792,-121.9303
37.9917,-122.055,37.9833,-121.7525
33.7442,-117.8667,34.05611,-117.60028
33.95194,-117.43861,33.72,-117.723
33.8116,-118.1463,33.8647,-117.8425
38.68,-119.96,39.1678,-120.1428
33.4392,-117.1904,33.9511,-117.388
38.84,-119.89,38.51,-119.63
38.84,-119.89,39.17,-120.15
34.7436,-118.7242,34.18194,-118.57444
39.3886,-120.0936,38.85,-119.94
38.4,-119.54,38.67,-119.82
39.17,-120.15,38.68,-119.96
38.85,-119.94,39.31806,-120.145
38.61,-119.92,38.67,-119.61
38.55,-119.8,38.93,-120.05
39.14,-120.22,38.85,-119.94
37.9833,-122.0692,37.9833,-121.7525
38.55,-119.8,38.85,-120.08
37.7705,-122.4269,37.6542,-122.115
34.05611,-117.60028,33.68,-117.86639
38.7583,-120.503,39.33,-120.37
33.62667,-116.15944,34.12944,-116.38778
38.5069,-121.495,39.1019,-121.5677
38.92,-119.92,39.14,-120.22
33.87194,-117.97889,34.0236,-118.2911
33.8116,-118.1463,34.0697,-118.4427
38.92,-119.92,39.3,-120.18
38.69,-119.99,39.14,-120.22
33.6692,-117.3319,34.05611,-117.60028
38.5552,-121.4183,39.1019,-121.5677
33.0375,-116.91583,33.2294,-117.2269
33.0763,-116.5925,33.0375,-116.91583
33.0763,-116.5925,33.7572,-116.7066
38.3,-119.55,38.67,-119.82
38.7583,-120.503,39.19,-120.26
37.9917,-122.055,37.6922,-121.7691
38.85,-119.94,39.3,-120.18
33.12111,-117.08833,33.7869,-116.9583
33.0375,-116.91583,33.4392,-117.1904
37.8744,-122.2605,37.8792,-121.9303
34.12056,-115.85,33.5713,-116.0766
33.0175,-117.0292,33.21944,-117.34944
38.67,-119.61,38.92,-119.92
37.5147,-122.0325,37.6197,-122.3647
37.9833,-122.0692,37.6922,-121.7691
38.72,-119.89,39.1678,-120.1428
33.21944,-117.34944,33.9511,-117.388
38.07,-119.23,38.3,-119.55
38.68,-119.96,38.51,-119.63
34.62944,-118.08361,34.20056,-118.3575
39.3886,-120.0936,38.84,-119.89
38.85,-119.94,38.67,-119.61
33.4392,-117.1904,33.95194,-117.43861
33.7869,-116.9583,33.0375,-116.91583
39.14,-120.22,38.7583,-120.503
38.72,-119.89,39.17,-120.15
39.7458,-122.1997,39.5861,-122.5341
37.6542,-122.115,37.6922,-121.7691
37.9566,-122.5447,38.573,-122.4405
33.82806,-116.50528,33.0763,-116.5925
37.9566,-122.5447,37.72139,-122.22083
39.14,-120.22,38.68,-119.96
33.21944,-117.34944,33.95194,-117.43861
34.7411,-118.2116,34.0236,-118.2911
34.08639,-116.56222,34.2441,-116.904
33.12111,-117.08833,33.6692,-117.3319
39.31806,-120.145,38.84,-119.89
38.4,-119.54,38.07,-119.23
38.67,-119.61,38.68,-119.96
37.7967,-121.5828,37.8792,-121.9303
38.61,-119.92,38.28,-119.61
33.6025,-117.8803,34.05611,-117.60028
39.31806,-120.145,38.69,-119.99
39.0,-120.13,38.67,-119.82
33.72,-117.723,33.9511,-117.388
35.23722,-120.64139,34.6538,-120.4513
38.61,-119.92,38.31,-119.6
38.51,-119.63,38.85,-119.94
37.6197,-122.3647,37.9833,-122.0692
34.0236,-118.2911,34.62944,-118.08361
37.3591,-121.924,37.72139,-122.22083
38.72,-119.89,38.31,-119.6
38.92,-119.92,38.51,-119.63
38.93,-120.05,39.45,-120.29
38.72,-119.89,38.28,-119.61
33.2559,-116.4036,33.5713,-116.0766
33.7869,-116.9583,33.0175,-117.0292
38.61,-119.92,39.1678,-120.1428
33.82806,-116.50528,33.62667,-116.15944
33.7572,-116.7066,34.12944,-116.38778
37.3591,-121.924,37.9917,-122.055
38.69,-119.99,39.3,-120.18
37.9833,-122.0692,37.3591,-121.924
39.43,-120.31,38.93,-120.05
38.61,-119.92,39.17,-120.15
38.85,-119.94,39.19,-120.26
38.84,-119.89,39.14,-120.22
39.49,-120.28,38.93,-120.05
39.3886,-120.0936,38.69,-119.99
33.0375,-116.91583,33.12806,-117.27944
39.19,-120.26,38.92,-119.92
39.45,-120.29,38.85,-120.08
37.6197,-122.3647,37.9917,-122.055
34.05611,-117.60028,34.5349,-117.3058
33.9511,-117.388,33.2294,-117.2269
39.19,-120.26,38.69,-119.99
39.31806,-120.145,38.68,-119.96
33.2294,-117.2269,33.7869,-116.9583
39.3,-120.18,38.84,-119.89
38.51,-119.63,38.69,-119.99
34.62944,-118.08361,33.87194,-117.97889
37.9833,-121.7525,37.3591,-121.924
39.43,-120.31,38.85,-120.08
37.6542,-122.115,36.9905,-121.9911
37.9833,-121.7525,37.5147,-122.0325
37.9833,-122.0692,37.7705,-122.4269
38.5069,-121.495,37.9833,-121.7525
33.2559,-116.4036,33.7572,-116.7066
33.6692,-117.3319,33.7869,-116.9583
38.85,-120.08,39.33,-120.37
33.62667,-116.15944,34.12056,-115.85
38.93,-120.05,39.33,-120.37
38.85,-120.08,39.49,-120.28
39.3886,-120.0936,38.68,-119.96
36.9905,-121.9911,36.4805,-121.7244
38.67,-119.61,38.69,-119.99
38.68,-119.96,39.3,-120.18
38.5069,-121.495,37.7967,-121.5828
38.72,-119.89,38.4,-119.54
33.7086,-116.2152,34.08639,-116.56222
33.7572,-116.7066,33.0375,-116.91583
33.87194,-117.97889,34.05611,-117.60028
38.31,-119.6,38.07,-119.23
34.12944,-116.38778,33.2559,-116.4036
37.6927,-121.8144,38.3775,-121.9575
37.9917,-122.055,37.7705,-122.4269
33.8116,-118.1463,34.62944,-118.08361
39.43,-120.31,38.7583,-120.503
39.14,-120.22,38.72,-119.89
38.72,-119.89,39.3886,-120.0936
38.84,-119.89,38.31,-119.6
33.72,-117.723,33.6692,-117.3319
39.0,-120.13,38.7583,-120.503
38.72,-119.89,39.31806,-120.145
33.12806,-117.27944,33.9511,-117.388
33.95194,-117.43861,33.2294,-117.2269
34.7411,-118.2116,34.0697,-118.4427
38.07,-119.23,38.28,-119.61
38.4,-119.54,38.61,-119.92
39.19,-120.26,38.68,-119.96
38.84,-119.89,38.28,-119.61
32.8138,-116.975,32.9897,-116.5872
33.5713,-116.0766,34.12944,-116.38778
33.6692,-117.3319,34.5349,-117.3058
38.3,-119.55,38.72,-119.89
38.55,-119.8,39.0,-120.13
39.14,-120.22,38.61,-119.92
38.61,-119.92,38.3,-119.55
37.6922,-121.7691,36.9308,-121.7691
37.9833,-121.7525,37.6542,-122.115
38.28,-119.61,38.68,-119.96
34.08639,-116.56222,33.2559,-116.4036
37.6927,-121.8144,36.9308,-121.7691
38.3775,-121.9575,38.69556,-121.58972
37.8744,-122.2605,38.3775,-121.9575
38.68,-119.96,38.31,-119.6
37.5147,-122.0325,36.9308,-121.7691
33.8647,-117.8425,33.95194,-117.43861
37.72139,-122.22083,37.6927,-121.8144
34.12056,-115.85,33.7086,-116.2152
38.67,-119.82,39.1678,-120.1428
37.9833,-121.7525,38.69556,-121.58972
38.3775,-121.9575,37.6922,-121.7691
34.20056,-118.3575,33.87194,-117.97889
38.84,-119.89,39.19,-120.26
38.7583,-120.503,39.17,-120.15
38.7583,-120.503,39.45,-120.29
38.4305,-122.8647,37.9566,-122.5447
38.72,-119.89,39.3,-120.18
34.08639,-116.56222,34.8536,-116.7858
37.3591,-121.924,36.5927,-121.8555
33.95194,-117.43861,33.12806,-117.27944
36.9905,-121.9911,37.6927,-121.8144
33.87194,-117.97889,33.938,-118.3888
37.7967,-121.5828,37.3591,-121.924
38.84,-119.89,38.4,-119.54
39.5861,-122.5341,40.1519,-122.2536
38.67,-119.82,39.17,-120.15
37.6542,-122.115,38.3775,-121.9575
38.573,-122.4405,37.8744,-122.2605
39.1678,-120.1428,38.7583,-120.503
37.5147,-122.0325,37.7705,-122.4269
34.08639,-116.56222,33.7869,-116.9583
39.31806,-120.145,38.61,-119.92
34.7411,-118.2116,33.938,-118.3888
34.2441,-116.904,34.5349,-117.3058
39.3,-120.18,38.7583,-120.503
40.5175,-122.2986,39.7458,-122.1997
33.6692,-117.3319,33.0175,-117.0292
33.72,-117.723,33.8116,-118.1463
38.7583,-120.503,38.85,-120.08
38.61,-119.92,39.3886,-120.0936
34.7436,-118.7242,34.0697,-118.4427
38.5552,-121.4183,37.7967,-121.5828
38.573,-122.4405,37.7705,-122.4269
35.6697,-120.6283,34.8994,-120.4486
38.573,-122.4405,38.4305,-122.8647
38.28,-119.61,38.69,-119.99
36.9905,-121.9911,37.6922,-121.7691
33.8647,-117.8425,34.62944,-118.08361
39.49,-120.28,38.7583,-120.503
39.3,-120.18,38.61,-119.92
38.84,-119.89,38.3,-119.55
38.85,-119.94,38.31,-119.6
38.69,-119.99,38.31,-119.6
38.55,-119.8,38.44,-119.37
37.3591,-121.924,37.8744,-122.2605
38.85,-119.94,38.28,-119.61
33.9511,-117.388,33.7869,-116.9583
38.3775,-121.9575,37.72139,-122.22083
40.5175,-122.2986,41.3325,-122.33278
33.0175,-117.0292,33.0763,-116.5925
39.19,-120.26,38.72,-119.89
33.95194,-117.43861,33.7442,-117.8667
33.21944,-117.34944,33.72,-117.723
34.8994,-120.4486,35.6277,-120.6855
33.12806,-117.27944,33.7869,-116.9583
34.7436,-118.7242,34.21667,-119.08333
34.2441,-116.904,33.82806,-116.50528
38.31,-119.6,38.92,-119.92
33.0375,-116.91583,33.21944,-117.34944
38.68,-119.96,38.4,-119.54
33.82806,-116.50528,33.5713,-116.0766
34.7411,-118.2116,33.8116,-118.1463
38.92,-119.92,38.28,-119.61
33.7442,-117.8667,34.0236,-118.2911
40.9316,-121.5433,40.3033,-121.2422
33.95194,-117.43861,33.68,-117.86639
34.62944,-118.08361,34.0697,-118.4427
34.62944,-118.08361,33.938,-118.3888
39.19,-120.26,38.61,-119.92
38.5552,-121.4183,37.9833,-121.7525
34.20056,-118.3575,34.7436,-118.7242
